Media_Type,Amount,Loan_Types,Mercnt_Size,Failed_Trans,Freq_Trans,No_Trans,Last_mth_Tr,AM0PM1,Country
PA,704,Personal,0,0,4,1,2,0,AU
PA,752,Personal,547,0,42,2,2,0,Other
PA,303,Home_Loan,0,0,40,1,1,0,AU
PA,3782,Personal,0,0,2,7,1,0,Other
PA,10787,Personal,0,0,2,2,5,1,Other
PA,4726,Personal,0,0,4,3,1,1,Other
PA,2705,Personal,0,0,4,1,1,0,AU
PA,1980,Personal,0,0,18,5,1,1,AU
PA,1445,Personal,0,0,8,2,1,0,Other
PA,553,Personal,0,0,7,2,1,1,Other
PA,3517,Personal,0,0,44,2,1,0,Other
PA,6533,Personal,0,0,8,5,1,1,AU
PA,1665,Personal,0,0,4,2,1,0,AU
PA,27,Personal,0,0,3,1,1,1,AU
FT,3830,Personal,0,0,3,8,1,1,Other
BPAY,7308,Personal,0,0,3,2,5,1,AU
PA,3688,Personal,0,0,9,2,1,0,Other
PA,405,Personal,0,0,44,1,1,0,Other
PA,4594,Personal,0,0,2,1,2,0,AU
PA,1363,Personal,0,0,1,2,2,1,Other
PA,129,Personal,0,0,47,1,1,1,Other
PA,10377,Personal,0,0,3,5,1,1,Other
PA,411,Personal,0,0,6,13,2,0,Other
BPAY,3105,Home_Loan,0,0,3,2,2,0,Other
PA,2259,Personal,0,0,1,2,1,0,Other
PA,6122,Personal,0,0,35,3,2,1,Other
PA,1584,Personal,0,0,1,2,1,1,AU
PA,2007,Home_Loan,0,0,4,2,1,1,Other
BPAY,3424,Personal,0,0,3,3,1,1,Other
PA,7111,Personal,0,0,6,5,2,1,AU
PA,1327,Home_Loan,0,0,1,3,1,0,Other
BPAY,4357,Home_Loan,0,0,4,2,1,0,AU
PA,5861,Personal,0,0,5,8,1,1,AU
PA,3277,Personal,0,0,49,2,2,1,AU
PA,370,Home_Loan,0,0,33,3,1,1,AU
FT,6760,Credit,0,0,39,14,1,0,ZA
PA,7683,Personal,0,0,26,3,1,1,Other
PA,1737,Business,1598,0,3,4,2,1,AU
PA,1364,Personal,6079,0,45,2,1,0,Other
FT,1059,Personal,0,0,5,2,1,1,Other
PA,9940,Personal,0,0,7,2,2,1,Other
FT,4195,Personal,0,0,14,2,2,1,Other
PA,386,Home_Loan,386,0,5,2,2,1,AU
FT,78,Personal,0,0,1,8,1,0,Other
PA,4597,Home_Loan,0,0,33,1,1,0,AU
PA,9549,Personal,9549,0,44,2,2,0,Other
PA,374,Personal,0,0,9,2,2,0,Other
PA,2527,Personal,2527,0,2,2,2,1,Other
PA,3808,Personal,3808,0,10,4,3,0,Other
PA,633,Personal,0,0,7,4,1,0,AU
PA,1529,Personal,0,0,5,2,1,0,Other
PA,86,Personal,576,0,4,2,1,1,AU
FT,2273,Personal,0,0,37,12,1,0,AU
FT,544,Personal,0,0,2,2,2,0,AU
OTT,264,Personal,0,0,8,6,2,0,AU
OTT,6201,Personal,0,0,6,3,2,0,Other
PA,7969,Personal,0,0,35,3,1,0,Other
OTT,631,Business,0,0,7,3,1,0,AU
PA,10587,Personal,0,0,2,2,1,1,Other
PA,9313,Personal,0,0,5,4,1,0,Other
PA,7352,Personal,0,0,3,4,2,0,Other
BPAY,4838,Personal,0,0,49,3,1,0,AU
PA,4117,Personal,0,0,13,2,3,0,Other
PA,722,Business,0,0,31,3,1,0,Other
PA,1538,Personal,1538,0,2,6,1,1,AU
OTT,31,Personal,0,0,4,4,4,1,Other
PA,2036,Personal,0,0,2,2,1,1,AU
PA,915,Home_Loan,1969,0,4,3,1,0,Other
PA,1269,Personal,0,0,4,3,2,1,Other
PA,172,Personal,0,0,10,7,1,0,Other
FT,5401,Credit,0,0,3,1,1,1,Other
PA,7799,Personal,0,0,1,4,1,1,Other
FT,4107,Personal,0,0,28,1,1,1,AU
FT,568,Personal,0,0,5,2,2,0,Other
PA,893,Personal,0,0,14,3,1,0,AU
FT,6624,Personal,0,0,7,2,2,1,Other
PA,1519,Personal,0,0,4,2,1,1,Other
PA,9829,Personal,0,0,32,2,1,0,Other
PA,2597,Personal,0,0,5,2,2,0,Other
PA,2799,Personal,0,0,34,1,1,1,AU
BPAY,3331,Personal,0,0,8,4,1,0,AU
PA,2852,Personal,0,0,31,2,1,1,Other
PA,1081,Personal,0,0,8,2,1,1,Other
FT,7718,Credit,0,0,46,6,1,0,AU
PA,3101,Personal,3101,0,43,3,2,0,Other
PA,3840,Personal,0,0,6,2,1,0,AU
OTT,356,Personal,0,0,5,4,2,0,ZA
PA,7201,Personal,0,0,29,2,2,0,AU
PA,5953,Personal,0,0,18,2,1,1,Other
FT,714,Credit,0,0,4,2,1,0,Other
FT,259,Personal,0,0,7,2,1,1,AU
PA,2802,Personal,0,0,7,2,2,1,AU
OTT,9076,Personal,0,0,1,1,1,0,UK
FT,1831,Home_Loan,0,0,23,2,1,1,AU
PA,1521,Personal,0,0,6,6,1,0,AU
BPAY,822,Personal,0,0,6,2,1,1,AU
PA,921,Home_Loan,0,0,2,1,2,1,AU
OTT,9864,Personal,0,0,2,2,2,0,Other
PA,8288,Personal,8288,0,5,5,1,0,AU
PA,102,Personal,0,0,1,1,1,0,Other
OTT,1162,Personal,0,0,45,1,1,0,AU
PA,744,Home_Loan,0,0,14,3,1,0,AU
PA,2735,Personal,0,0,3,3,1,1,Other
FT,110,Credit,0,0,7,5,1,0,Other
PA,4084,Personal,0,0,4,9,1,1,AU
PA,82,Business,0,0,2,1,1,0,Other
PA,2121,Personal,0,0,4,7,2,0,Other
PA,4466,Personal,1975,0,3,2,1,0,Other
PA,449,Personal,0,0,8,5,1,0,AU
OTT,2213,Personal,2678,0,29,3,2,1,Other
PA,3239,Personal,0,0,7,13,1,0,Other
PA,3025,Personal,0,0,2,2,1,0,Other
PA,2580,Personal,0,0,1,2,2,1,AU
PA,1001,Personal,1001,0,20,3,4,1,UK
PA,1463,Personal,0,0,3,3,2,0,Other
PA,3854,Personal,0,0,49,1,1,1,AU
PA,68,Personal,0,0,7,9,1,0,Other
FT,2560,Personal,0,0,6,1,1,0,AU
OTT,5392,Personal,0,0,3,2,1,1,AU
PA,3966,Personal,0,0,49,3,1,0,Other
PA,2719,Personal,0,0,8,3,1,0,Other
PA,756,Personal,0,0,2,1,2,1,AU
PA,10883,Home_Loan,0,0,30,2,1,1,Other
PA,4800,Personal,0,0,3,10,2,1,Other
PA,7564,Personal,0,0,47,3,1,1,AU
PA,7571,Home_Loan,0,0,34,5,1,0,AU
PA,4148,Personal,849,0,5,4,1,0,AU
PA,6330,Personal,0,0,2,3,1,0,Other
PA,613,Personal,0,0,30,6,1,0,Other
PA,4831,Personal,0,0,1,3,1,1,AU
OTT,1945,Personal,0,0,5,4,1,1,AU
PA,465,Personal,2405,0,3,3,1,1,Other
PA,10664,Personal,0,0,8,1,1,1,AU
PA,4522,Personal,0,0,1,2,2,1,Other
PA,1406,Personal,0,0,2,1,1,1,AU
PA,3016,Personal,3016,0,4,3,2,0,Other
FT,3312,Credit,0,0,8,2,2,0,AU
PA,352,Personal,0,0,2,5,2,1,AU
PA,6381,Personal,0,0,43,2,1,1,Other
PA,356,Home_Loan,0,0,9,12,2,0,Other
PA,3344,Personal,0,0,2,3,2,1,AU
PA,78,Personal,0,0,2,2,1,1,Other
PA,2612,Personal,0,0,4,6,1,1,AU
FT,348,Personal,0,0,4,2,2,0,AU
PA,2276,Personal,0,0,41,11,1,0,Other
PA,2677,Personal,0,0,9,4,1,0,Other
PA,467,Personal,0,0,3,2,2,0,Other
PA,1571,Home_Loan,0,0,50,2,1,1,AU
PA,10700,Personal,0,0,21,3,2,0,Other
PA,2882,Personal,0,0,4,4,1,1,AU
BPAY,1777,Personal,0,0,36,3,1,0,Other
FT,393,Credit,0,0,14,1,1,1,Other
FT,7129,Personal,0,0,49,3,1,0,Other
FT,66,Personal,0,0,1,3,2,1,AU
PA,6516,Personal,6516,0,6,2,1,1,Other
PA,1882,Personal,0,0,5,1,2,1,Other
FT,5602,Credit,0,0,2,15,1,0,Other
FT,3544,Personal,0,0,36,2,1,1,Other
FT,3760,Credit,0,0,5,4,1,1,Other
OTT,1731,Personal,0,0,40,11,1,0,AU
PA,4107,Personal,4107,0,1,1,2,1,Other
PA,2486,Personal,2486,0,13,1,1,0,Other
FT,6842,Personal,0,0,17,1,1,1,Other
PA,3006,Personal,0,0,36,2,2,1,ZA
PA,2564,Personal,0,0,5,1,1,0,AU
FT,9028,Personal,0,0,6,1,1,0,AU
PA,2408,Personal,0,0,3,9,1,1,Other
FT,484,Credit,0,0,5,2,1,1,Other
PA,547,Personal,0,0,3,3,1,0,AU
PA,2024,Personal,0,0,21,5,1,0,AU
FT,9064,Personal,0,0,15,8,1,1,AU
FT,1445,Credit,0,0,2,1,5,0,AU
FT,9983,Personal,0,0,4,2,1,0,AU
PA,1641,Personal,0,0,4,1,1,0,Other
FT,6003,Personal,0,0,33,1,1,0,Other
PA,1968,Personal,0,0,3,2,2,0,Other
PA,2053,Personal,0,0,37,3,2,1,AU
OTT,4567,Personal,0,0,5,1,1,1,Other
PA,2030,Personal,0,0,7,11,2,1,AU
FT,7479,Personal,0,0,37,3,1,0,Other
FT,1808,Personal,0,0,6,3,1,1,AU
PA,88,Personal,0,0,1,3,1,1,AU
OTT,10966,Personal,0,0,39,2,1,0,Other
PA,313,Personal,0,0,5,2,1,0,AU
FT,3491,Personal,0,0,5,14,1,1,AU
PA,8181,Personal,0,0,48,8,1,0,AU
FT,5794,Personal,0,0,2,1,1,1,AU
FT,3123,Personal,0,0,31,1,1,0,Other
PA,3767,Personal,0,0,8,2,1,0,AU
PA,690,Home_Loan,0,0,38,2,1,0,AU
PA,1825,Home_Loan,0,0,20,1,1,1,Other
PA,4482,Personal,867,0,7,4,1,1,Other
FT,7565,Personal,0,0,2,2,1,0,Other
PA,353,Personal,0,0,47,15,1,0,Other
PA,1430,Personal,0,0,3,9,1,1,US
FT,3142,Personal,0,0,9,1,1,1,AU
PA,2605,Personal,0,0,2,1,1,1,AU
OTT,5674,Personal,0,0,5,3,1,1,Other
PA,2407,Personal,2407,0,6,5,1,0,Other
PA,769,Personal,0,0,6,4,1,1,AU
PA,2758,Personal,0,0,8,4,2,0,Other
PA,6539,Personal,0,0,20,3,1,0,AU
PA,871,Personal,0,0,4,5,1,1,AU
PA,10930,Personal,0,0,45,2,1,1,AU
PA,2974,Personal,0,0,3,9,1,1,AU
PA,6454,Personal,0,0,19,3,1,1,Other
PA,2361,Home_Loan,577,0,30,2,1,0,AU
PA,830,Personal,0,0,15,4,1,0,AU
PA,5947,Personal,0,0,10,5,2,1,Other
PA,5050,Personal,2310,0,40,2,1,1,UK
FT,2521,Home_Loan,0,0,4,6,1,1,AU
PA,4515,Personal,3699,0,4,9,1,0,Other
PA,665,Business,0,0,46,4,1,1,Other
PA,1928,Personal,0,0,21,3,1,1,Other
PA,3089,Personal,0,0,3,3,1,1,AU
FT,8087,Personal,0,0,34,3,1,0,Other
PA,913,Personal,0,0,13,2,1,1,US
PA,4621,Personal,0,0,2,2,2,1,AU
BPAY,2592,Personal,0,0,3,3,1,0,Other
PA,7315,Business,0,0,40,1,1,0,Other
PA,237,Personal,237,0,9,1,1,1,Other
PA,988,Personal,988,0,2,8,1,1,Other
PA,2746,Personal,0,0,1,1,1,1,Other
PA,23,Personal,0,0,27,3,4,0,ZA
PA,4163,Personal,0,0,2,3,5,1,AU
PA,8240,Personal,0,0,17,5,1,0,Other
PA,1249,Personal,0,0,4,1,1,1,AU
PA,4454,Personal,4454,0,6,3,1,0,Other
FT,43,Personal,0,0,4,8,1,0,Other
PA,636,Personal,0,0,49,2,1,1,Other
PA,867,Personal,0,0,1,4,1,0,Other
PA,547,Personal,0,0,19,1,2,1,Other
BPAY,1014,Business,0,0,1,3,2,0,AU
OTT,918,Personal,0,0,3,3,2,0,Other
BPAY,3566,Business,0,0,5,1,1,0,Other
FT,1091,Personal,0,0,7,2,1,0,AU
PA,723,Personal,0,0,42,8,4,1,Other
OTT,7457,Personal,0,0,33,6,1,1,AU
FT,2795,Personal,0,0,1,1,2,0,Other
FT,3464,Personal,0,0,1,3,2,0,Other
FT,2896,Personal,0,0,4,4,1,0,AU
BPAY,1433,Home_Loan,0,0,3,1,1,1,AU
PA,1223,Personal,0,0,2,2,1,1,AU
FT,681,Personal,0,0,7,2,1,1,Other
PA,94,Personal,0,0,39,3,1,1,Other
PA,823,Personal,0,0,7,3,1,1,Other
PA,881,Home_Loan,0,0,2,5,2,0,AU
PA,3766,Personal,0,0,5,2,5,0,AU
PA,2165,Personal,0,0,5,6,1,1,AU
PA,2409,Business,0,0,17,2,1,1,Other
FT,4903,Personal,0,0,35,6,1,0,Other
PA,3809,Personal,0,0,4,3,2,0,AU
FT,1204,Personal,0,0,3,3,1,0,Other
PA,6630,Personal,0,0,1,1,2,0,Other
FT,95,Personal,0,0,14,4,2,0,AU
PA,1166,Business,0,0,8,12,1,0,Other
PA,6993,Personal,0,0,10,2,2,0,Other
PA,412,Personal,0,0,8,1,5,0,AU
OTT,2315,Personal,4020,0,50,5,1,0,AU
PA,1724,Personal,0,0,16,10,1,1,Other
PA,8410,Personal,0,0,9,6,1,1,AU
PA,843,Personal,54,0,4,4,1,0,Other
PA,1163,Personal,0,0,41,1,1,1,Other
PA,1150,Personal,0,0,2,2,2,1,Other
BPAY,2861,Business,0,0,3,2,1,1,Other
BPAY,1143,Personal,0,0,4,10,1,1,AU
PA,905,Personal,0,0,12,3,1,0,AU
OTT,1709,Personal,0,0,3,3,1,1,Other
PA,2045,Personal,0,0,6,5,3,0,AU
PA,4711,Personal,0,0,4,6,1,0,AU
PA,4395,Home_Loan,4395,0,34,3,1,0,Other
BPAY,2119,Credit,0,0,37,3,1,1,Other
PA,5423,Personal,5423,0,4,3,1,0,Other
FT,10720,Personal,0,0,4,3,1,1,AU
PA,3558,Personal,0,0,5,2,3,1,Other
PA,5046,Personal,0,0,5,5,1,0,Other
PA,3356,Personal,0,0,22,2,1,0,Other
PA,7315,Personal,0,0,5,3,1,0,Other
PA,5363,Personal,0,0,11,2,1,1,Other
PA,134,Business,0,0,4,1,1,0,NL
BPAY,956,Personal,0,0,41,1,3,1,Other
PA,6529,Personal,488,0,3,2,2,0,Other
FT,2809,Personal,0,0,6,3,1,0,Other
OTT,2812,Personal,0,0,46,2,1,1,Other
PA,9462,Home_Loan,0,0,9,15,1,0,Other
FT,1541,Personal,0,0,4,2,2,1,Other
PA,7353,Business,0,0,42,1,1,0,AU
PA,6318,Personal,0,0,24,4,1,1,AU
FT,2383,Home_Loan,0,0,1,2,1,0,AU
PA,9680,Personal,0,0,3,3,1,1,Other
FT,791,Personal,0,0,13,1,1,0,Other
PA,297,Personal,0,0,24,2,1,1,Other
PA,2817,Business,0,0,3,8,3,0,Other
PA,1301,Personal,0,0,8,1,1,0,AU
FT,2765,Personal,0,0,16,2,1,1,AU
PA,108,Personal,0,0,4,5,1,1,AU
OTT,74,Personal,0,0,5,6,1,0,AU
PA,2820,Personal,0,0,46,1,1,1,Other
FT,814,Home_Loan,0,0,8,2,3,1,AU
PA,1321,Personal,0,0,5,2,1,1,Other
FT,1410,Personal,0,0,20,2,1,1,Other
FT,3165,Personal,0,0,5,3,1,0,AU
PA,3362,Personal,0,0,39,2,2,1,AU
FT,5169,Personal,0,0,5,7,1,1,Other
PA,1414,Personal,0,0,3,7,2,1,Other
PA,2454,Personal,0,0,4,2,1,0,AU
PA,299,Personal,0,0,38,5,1,0,Other
PA,3362,Home_Loan,0,0,27,1,1,1,AU
PA,2518,Home_Loan,0,0,50,9,5,0,AU
FT,692,Personal,0,0,10,6,4,0,AU
BPAY,219,Personal,0,0,7,2,2,0,AU
PA,6489,Personal,0,0,46,1,5,0,Other
PA,849,Personal,0,0,48,2,1,0,ZA
PA,1074,Personal,0,0,2,3,1,1,Other
FT,2793,Other,0,0,40,7,1,0,AU
PA,5154,Personal,0,0,42,1,1,0,Other
PA,992,Personal,0,0,6,9,2,0,AU
PA,100,Personal,0,0,2,4,1,0,AU
PA,963,Personal,0,0,19,2,1,0,AU
FT,1448,Credit,0,0,1,2,1,1,AU
PA,2437,Home_Loan,0,0,2,9,1,1,AU
PA,1834,Personal,0,0,5,15,2,0,AU
FT,7394,Personal,0,0,2,4,1,0,AU
FT,2668,Personal,0,0,13,1,1,0,Other
PA,2891,Personal,0,0,11,1,1,1,Other
PA,275,Personal,4185,0,4,4,3,1,AU
PA,5938,Personal,0,0,5,11,1,1,AU
PA,4264,Personal,0,0,1,1,2,0,AU
PA,1735,Business,0,0,49,7,2,1,Other
BPAY,10084,Personal,0,0,41,4,1,0,AU
PA,3360,Personal,0,0,50,3,1,1,AU
PA,8108,Personal,0,0,9,5,2,1,Other
FT,339,Personal,0,0,1,2,1,1,Other
PA,1249,Business,0,0,8,4,1,1,AU
PA,3206,Personal,0,0,1,2,1,0,US
PA,3958,Home_Loan,0,0,50,2,2,1,Other
PA,266,Personal,266,0,10,2,1,0,Other
OTT,2103,Personal,844,0,5,2,1,1,Other
PA,4136,Personal,0,0,1,5,1,1,AU
OTT,882,Personal,0,0,5,2,1,0,AU
PA,1908,Personal,0,0,17,2,2,0,Other
PA,2811,Personal,0,0,27,2,1,1,Other
PA,1764,Personal,1764,0,18,5,1,0,AU
PA,153,Personal,0,0,39,1,1,0,AU
PA,5386,Personal,7064,0,11,1,1,1,Other
PA,3065,Personal,0,0,2,6,1,0,ZA
PA,6820,Business,6820,0,30,5,1,0,Other
PA,1404,Personal,0,0,5,2,1,0,Other
FT,6758,Home_Loan,0,0,33,3,1,0,Other
PA,1202,Personal,0,0,5,1,1,1,Other
PA,10666,Business,0,0,4,6,1,1,Other
PA,613,Business,0,0,5,6,1,0,AU
PA,847,Personal,0,0,6,1,2,0,Other
PA,2949,Personal,0,0,11,9,1,1,Other
FT,3433,Personal,0,0,1,2,2,1,AU
PA,1583,Personal,0,0,2,4,2,0,ZA
PA,1918,Personal,0,0,18,5,4,1,Other
PA,2348,Personal,0,0,2,2,1,1,Other
PA,291,Personal,0,0,1,3,1,1,Other
PA,175,Personal,0,0,8,2,1,1,Other
PA,9452,Personal,0,0,2,3,3,0,Other
PA,2986,Business,0,0,5,4,1,1,Other
PA,9798,Business,330,0,15,6,1,1,Other
FT,3362,Personal,0,0,4,1,2,1,Other
PA,646,Personal,0,0,1,2,1,1,AU
PA,1591,Personal,0,0,3,15,2,1,AU
PA,3535,Personal,0,0,26,2,1,1,AU
FT,1087,Personal,0,0,6,5,2,1,Other
PA,1070,Home_Loan,0,0,41,2,2,1,AU
BPAY,1011,Personal,0,0,2,3,2,1,AU
PA,168,Personal,0,0,2,1,2,0,AU
PA,3604,Personal,0,0,1,1,1,0,Other
PA,3536,Personal,0,0,4,4,1,0,AU
PA,6634,Personal,0,0,13,3,1,0,AU
PA,228,Personal,0,0,25,2,1,1,AU
PA,4709,Personal,0,0,5,10,1,0,Other
PA,3408,Personal,0,0,6,2,3,1,Other
PA,697,Personal,0,0,5,8,1,0,AU
PA,16,Personal,0,0,35,2,1,0,AU
PA,2376,Business,3362,0,5,1,2,0,AU
PA,376,Personal,0,0,1,5,1,1,Other
FT,8508,Personal,0,0,2,1,1,1,AU
PA,4744,Personal,0,0,6,4,1,0,AU
BPAY,4408,Personal,0,0,5,3,1,0,Other
PA,250,Home_Loan,0,0,5,13,1,1,AU
FT,1872,Business,0,0,2,4,1,1,AU
PA,5173,Personal,0,0,42,2,1,1,AU
FT,1967,Personal,0,0,18,13,1,1,AU
PA,414,Personal,0,0,2,1,1,1,AU
FT,244,Personal,0,0,9,4,1,1,Other
PA,3359,Personal,749,0,6,2,1,1,AU
FT,1105,Personal,0,0,31,2,2,1,Other
PA,2088,Personal,0,0,24,2,1,0,AU
PA,3958,Home_Loan,0,0,4,3,3,1,AU
PA,4663,Personal,0,0,2,1,1,0,AU
OTT,2622,Business,0,0,34,2,1,1,NL
PA,7533,Personal,0,0,6,1,1,1,Other
PA,1212,Personal,0,0,9,2,1,1,ZA
OTT,4806,Personal,4806,0,2,1,1,1,Other
PA,6510,Personal,0,0,6,1,1,0,Other
PA,2642,Personal,0,0,9,2,1,1,Other
PA,2601,Personal,0,0,13,13,1,0,Other
PA,65,Personal,0,0,4,1,1,0,Other
PA,1044,Personal,0,0,39,1,2,0,Other
PA,1801,Personal,0,0,25,2,1,1,AU
PA,1277,Home_Loan,0,0,4,2,1,0,Other
PA,1866,Personal,0,0,10,2,2,1,AU
PA,707,Personal,0,0,5,2,2,0,Other
PA,138,Personal,0,0,1,1,1,1,AU
PA,3910,Personal,4299,0,4,3,2,1,Other
PA,1345,Home_Loan,0,0,6,3,1,0,CZ
FT,4553,Credit,0,0,43,12,1,0,AU
PA,745,Personal,0,0,1,3,4,1,Other
PA,7732,Personal,0,0,8,15,1,0,AU
PA,799,Personal,0,0,14,5,1,1,Other
PA,1290,Home_Loan,0,0,5,2,1,1,Other
FT,2248,Personal,0,0,12,5,1,0,AU
FT,2947,Personal,0,0,45,2,1,1,Other
PA,8880,Personal,0,0,2,3,3,0,AU
PA,3925,Personal,0,0,5,6,1,1,ZA
FT,2821,Personal,0,0,1,1,1,1,AU
FT,6678,Personal,0,0,6,3,1,0,AU
PA,1565,Personal,0,0,3,2,2,0,Other
PA,2398,Personal,0,0,38,2,2,0,Other
PA,8900,Personal,0,0,2,2,1,1,ZA
PA,4524,Personal,0,0,42,6,1,1,Other
PA,3265,Personal,0,0,21,3,1,0,Other
PA,2497,Home_Loan,0,0,4,3,2,1,AU
PA,2410,Business,0,0,3,2,1,0,AU
PA,257,Personal,2183,0,20,4,1,0,ZA
PA,1926,Business,0,0,40,1,2,0,ZA
PA,4853,Personal,0,0,17,3,1,1,Other
PA,1249,Personal,0,0,1,1,1,0,AU
PA,1486,Personal,0,0,31,1,2,1,Other
FT,1953,Personal,0,0,4,1,1,1,AU
PA,6376,Personal,5740,0,37,3,1,1,Other
PA,911,Personal,0,0,8,2,1,1,Other
FT,325,Personal,0,0,18,3,1,1,AU
FT,3424,Credit,0,0,34,1,1,1,AU
PA,6894,Personal,0,0,4,3,2,0,Other
BPAY,9320,Personal,0,0,10,3,2,0,Other
PA,8324,Personal,0,0,3,2,2,0,Other
PA,391,Personal,0,0,12,9,1,0,AU
PA,10585,Personal,0,0,2,4,1,1,AU
PA,6279,Personal,0,0,45,2,1,1,AU
FT,4181,Personal,0,0,2,1,2,1,AU
FT,1518,Pers_Loan,0,0,35,13,1,1,Other
PA,2585,Personal,0,0,35,4,1,1,AU
PA,1086,Personal,0,0,2,2,1,0,Other
FT,418,Personal,0,0,7,3,1,1,AU
PA,506,Personal,0,0,47,2,1,0,Other
FT,4182,Credit,0,0,49,3,1,1,AU
FT,8950,Personal,0,0,2,2,1,0,Other
PA,3319,Personal,0,0,1,5,1,1,Other
PA,1957,Personal,0,0,20,1,1,1,Other
PA,6167,Personal,0,0,2,3,1,0,Other
PA,10450,Home_Loan,0,0,21,3,1,0,AU
PA,8039,Personal,0,0,4,3,1,0,Other
PA,7225,Personal,0,0,4,9,2,0,Other
FT,6538,Personal,0,0,5,4,1,1,Other
PA,6644,Personal,0,0,5,13,2,1,Other
PA,1241,Personal,1241,0,5,2,2,0,AU
PA,1396,Personal,0,0,3,1,1,0,AU
FT,4513,Personal,0,0,2,3,1,1,AU
OTT,9116,Personal,0,0,8,10,1,1,AU
FT,10203,Personal,0,0,33,2,1,0,AU
PA,4050,Personal,0,0,33,3,1,0,Other
PA,8652,Personal,0,0,1,2,1,1,Other
PA,1007,Personal,0,0,37,3,1,0,Other
PA,3920,Personal,0,0,40,2,2,0,Other
PA,246,Home_Loan,0,0,1,5,1,0,Other
PA,7922,Personal,0,0,30,2,1,1,AU
PA,3127,Home_Loan,0,0,2,1,1,0,AU
PA,132,Home_Loan,132,0,5,1,1,1,Other
PA,2295,Personal,0,0,25,3,2,1,AU
PA,5550,Personal,0,0,25,1,2,0,AU
OTT,3633,Business,0,0,3,2,1,0,Other
PA,6371,Home_Loan,0,0,6,1,4,1,Other
FT,3299,Credit,0,0,37,4,2,1,AU
FT,78,Personal,0,0,6,3,5,0,Other
PA,3392,Home_Loan,0,0,3,2,1,1,Other
PA,2405,Personal,0,0,2,3,2,0,AU
PA,429,Personal,0,0,1,1,1,1,Other
PA,3569,Personal,0,0,1,3,1,0,AU
PA,9627,Personal,0,0,44,14,1,0,AU
PA,9466,Personal,0,0,41,3,1,1,Other
FT,1017,Personal,0,0,2,1,2,1,NL
PA,2971,Personal,0,0,36,1,1,1,AU
FT,9864,Personal,0,0,3,4,2,0,Other
PA,693,Personal,0,0,8,2,1,1,ZA
PA,3511,Personal,0,0,2,4,1,1,AU
PA,1634,Personal,0,0,41,3,2,1,AU
PA,4262,Personal,0,0,37,3,2,1,Other
PA,757,Personal,814,0,19,1,1,1,Other
PA,2328,Personal,0,0,6,1,1,0,Other
PA,7075,Personal,0,0,5,4,1,1,Other
PA,3608,Personal,0,0,19,3,1,0,AU
PA,170,Personal,0,0,13,3,1,1,AU
FT,7480,Credit,0,0,2,4,1,0,Other
PA,179,Personal,179,0,5,5,1,0,AU
PA,883,Personal,0,0,1,2,1,0,Other
PA,8575,Personal,0,0,22,6,1,0,Other
PA,5502,Personal,0,0,45,3,1,1,Other
PA,2697,Personal,0,0,5,1,1,1,Other
PA,5273,Personal,0,0,19,5,1,1,Other
PA,3532,Personal,0,0,2,2,1,1,AU
PA,5986,Personal,0,0,8,13,1,0,Other
PA,3355,Personal,0,0,4,1,2,0,Other
OTT,2767,Personal,0,0,3,15,1,1,AU
PA,2296,Personal,0,0,12,1,2,1,Other
PA,547,Home_Loan,0,0,4,4,1,0,AU
OTT,3309,Personal,3309,0,3,2,1,1,Other
PA,3320,Personal,0,0,15,1,1,1,AU
PA,1994,Personal,0,0,33,4,1,0,AU
BPAY,3569,Personal,0,0,4,4,1,1,AU
BPAY,324,Personal,0,0,45,2,1,0,Other
FT,6231,Credit,0,0,37,1,1,0,AU
FT,6757,Credit,0,0,4,1,1,0,ZA
PA,470,Business,470,0,16,1,3,0,Other
OTT,2889,Personal,0,0,4,6,1,0,AU
PA,9522,Personal,0,0,5,1,1,0,AU
FT,5678,Personal,0,0,14,3,1,1,Other
PA,3459,Personal,0,0,4,2,1,0,AU
FT,4375,Credit,0,0,9,2,1,0,Other
PA,3470,Personal,0,0,4,1,2,0,Other
PA,3902,Personal,0,0,3,3,1,1,Other
PA,256,Personal,0,0,5,3,1,1,Other
FT,1927,Personal,0,0,6,1,1,0,AU
PA,3365,Personal,0,0,9,10,1,0,Other
PA,3847,Personal,0,0,29,3,1,0,Other
PA,8373,Personal,0,0,2,6,1,1,Other
PA,10969,Business,0,0,29,2,1,0,AU
PA,7434,Home_Loan,0,0,4,1,1,0,AU
PA,288,Personal,0,0,27,5,1,0,Other
FT,4249,Personal,0,0,5,2,1,1,AU
PA,9807,Personal,0,0,5,12,1,0,Other
BPAY,2945,Home_Loan,0,0,28,5,1,0,Other
PA,2177,Personal,2177,0,2,2,3,1,Other
PA,1121,Personal,549,0,4,3,1,0,Other
FT,4704,Personal,0,0,41,2,2,0,AU
PA,2973,Business,0,0,2,1,2,1,Other
PA,2843,Home_Loan,0,0,5,2,1,1,AU
FT,647,Credit,0,0,5,2,1,1,AU
OTT,506,Business,0,0,1,13,1,1,Other
PA,681,Personal,0,0,3,4,1,0,Other
FT,2157,Personal,0,0,47,2,1,0,AU
FT,200,Personal,0,0,2,14,1,0,Other
PA,1380,Business,1380,0,3,14,1,1,Other
OTT,25,Business,0,0,39,1,1,0,Other
PA,63,Personal,0,0,26,1,1,1,ZA
FT,5346,Credit,0,0,3,5,1,1,Other
PA,3466,Business,0,0,3,2,4,1,Other
PA,5606,Business,0,0,11,2,1,0,Other
